address,lanes,filename1,filename2
"4937.0 South River   Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"11937.0 South Antelope Duchesne, UT",,img_000_.jpg,img_000_.jpg
"5021.0 South River   Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"5271.0 South River   Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"5325.0 South River   Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10026.0 North 0 East Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1236.0 West 11000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"1253.0 West 11000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2898.0 West 11000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2968.0 West 11000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"11499.0 North 3000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"11116.0 North 3140 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"11390.0 North 3400 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"11389.0 North 3400 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"11120.0 North 3400 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"11267.0 North 3400 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"6062.0 South River   Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"6256.0 South River   Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"22247.0 West 6600 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"22162.0 West 6600 South Duchesne, UT",,img_000_.jpg,img_000_.jpg
"6847.0 South River   Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"6971.0 South River   Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"8028.0 South River   Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"8220.0 South River   Road Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10480.0 North 2000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10959.0 North 2000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2067.0 West 11250 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"2911.0 West 11000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10965.0 North 3000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10903.0 North 3000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3035.0 West 10750 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10132.0 North 0 East Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10685.0 North 3000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10659.0 North 3000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3249.0 West 11000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3295.0 West 11000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3415.0 West 11000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3445.0 West 11000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3365.0 West 10750 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10528.0 North 3000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10499.0 North 3000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10382.0 North 3000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"18.0 West 10000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"86.0 West 10000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10282.0 North 3000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10252.0 North 3000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10228.0 North 3000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"10100.0 North 3000 West Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3014.0 West 10000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
"3366.0 West 10000 North Duchesne, UT",,img_000_.jpg,img_000_.jpg
